X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID
-79.08494,34.5950800000001,5253,LUMBERTON,18447897,2023/07/24 17:14:44+00,AAB0A704,319201,120,"Station is located in the Coastal Plains within Southeastern Agricultural Center, on Highway 74 Alt. West Bound, NC Dept. of Agriculture property, Lumberton, NC.",34.59508,-79.08494,NC,Robeson,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,District 6,A,24.58 inches,6 mph,225 degrees ,86 deg. F,101 deg. F ,63 % ,13.4 volts,9.1 (unk),249 degrees,11 mph,901 w/m2,18447897
-121.24168,36.0117500000001,5254,FORT HUNTER LIGGETT,17252909,2023/07/24 18:25:14+00,327E91BC,044317,1116,"Located on Fort Hunter Ligget behind the FHL Fire Station,
on a large grassy slope",36.01175,-121.24168,CA,Monterey,USFS,05,LOS PADRES NF,MONTEREY RD,A,32.93 inches,4 mph,145 degrees ,89 deg. F,107 deg. F ,19 % ,13.2 volts,5.8 (unk),128 degrees,10 mph,809 w/m2,17252909
-109.91389,32.7038900000001,5255,COLUMBINE,16934968,2023/07/24 20:02:04+00,326B91E2,021005,9521,,32.70389,-109.91389,AZ,Graham,USFS,03,CORONADO NF,SAFFORD,A,11.64 inches,5 mph,205 degrees ,73 deg. F,86 deg. F ,29 % ,13.7 volts,9.5 (unk),150 degrees,19 mph,955 w/m2,16934968
-109.78806,32.6677800000001,5256,NOON CREEK,16934200,2023/07/24 18:37:04+00,32330464,021010,4925,,32.66778,-109.78806,AZ,Graham,USFS,03,CORONADO NF,SAFFORD RD,A,9.9 inches,6 mph,88 degrees ,97 deg. F,119 deg. F ,18 % ,13.1 volts,3.8 (unk),62 degrees,21 mph,922 w/m2,16934200
-117.284,34.2729,5257,PILOT ROCK FIRE CENTER,19884555,2023/07/24 18:32:54+00,32B9FCD8,,3797,,34.2729,-117.284,CA,San Bernardino,S&PF,CALIFORNIA,CDF,San Bernardino,A,47.59 inches,3 mph,204 degrees ,94 deg. F,106 deg. F ,27 % ,13.7 volts,6.9 (unk),155 degrees,11 mph,827 w/m2,19884554
-82.5896999999999,35.2128000000001,5258,GUION FARM,17182267,2023/07/24 17:10:05+00,323E62E4,316102,2701,,35.2128,-82.5897,NC,Henderson,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,Dupont State Forest,A,35.32 inches,2 mph,97 degrees ,80 deg. F,108 deg. F ,52 % ,13.4 volts,11.8 (unk),51 degrees,11 mph,914 w/m2,17182266
-121.03145,46.16457,5262,TEPEE CREEK,16783677,2023/07/24 18:35:44+00,52105096,452317,2961,"SITE IS LOCATED IN TIMBERED FOREST AND IS SURROUNDED BY
PINE TREES AND PINE SEEDLINGS.  POLAND BUTTE IS LOCATED
APPROXIMATELY 1 1/2 MILES  SOUTH OF THE RAWS

BIA FREQ TX-164.575 RX-168.375 SUBTONE-156.7",46.16457,-121.03145,WA,Yakima,BIA,Northwest,Yakama Agency,Yakama Nation,A,13.09 inches,6 mph,167 degrees ,71 deg. F,NO DATA,38 % ,13.4 volts,NO DATA,169 degrees,11 mph,340 w/m2,16783677
-106.38969,37.93219,5263,SAN LUIS VALLEY PORTABLE,17567540,2023/07/24 18:38:34+00,32941370,,8870,SLV Portable was moved to the North Carnero Trail head to support the North Carnero WUI pile burn.,37.93219,-106.38969,CO,Saguache,USFS,02,RIO GRANDE NF,,A,.11 inches,5 mph,332 degrees ,84 deg. F,99 deg. F ,13 % ,13.1 volts,3.3 (unk),77 degrees,15 mph,622 w/m2,17567538
-79.0708,35.1451000000001,5267,FORT BRAGG,17209402,2023/07/24 17:14:04+00,326E8554,318503,453,Station is a lunar platform located .5 miles NW of Fort Bragg Forestry Branch at old comm. site across from new radar site. The sensor is approximately 75 ft up the sites tower in order to accurately estimate the NFDRS 20FT. WINDSPEED.,35.1451,-79.0708,NC,Cumberland,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,DIST.-6 FAYETTEVILLE,A,30.35 inches,3 mph,6 degrees ,84 deg. F,95 deg. F ,67 % ,13.4 volts,13.5 (unk),38 degrees,9 mph,412 w/m2,17209402
-118.48111,35.0713900000001,5269,KRN02 QD,17508376,2023/07/24 19:53:33+00,CA504312,049937,5672,,35.07139,-118.48111,CA,Kern,S&PF,CALIFORNIA,KERN COUNTY FIRE,,A,20.06 inches,12 mph,275 degrees ,94 deg. F,116 deg. F ,20 % ,13 volts,3.7 (unk),294 degrees,19 mph,NO DATA,17508376
-110.51917,31.54972,5270,CANELO,17725975,2023/07/24 17:08:54+00,AAC113DC,,4629,,31.54972,-110.51917,AZ,Cochise,USFS,03,CORONADO NF,SIERRA VISTA RD,A,5.26 inches,7 mph,30 degrees ,90 deg. F,96 deg. F ,32 % ,13.3 volts,9.9 (unk),19 degrees,13 mph,513 w/m2,17725975
-118.36556,34.63694,5273,LA CO PORTABLE2,19466758,1900/01/01 00:00:00+00,325D24D2,,3760,,34.63694,-118.36556,CA,Los Angeles,S&PF,CALIFORNIA,LOS ANGELES COUNTY,LA CO Fire Dept.,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19466758
-109.35694,32.00611,5276,HEADQUARTERS,17014076,2023/07/24 18:37:05+00,FA61A234,021409,5400,"Located on hill top, consisting of rocky, rhyolitic soil,
and perennial grasses, 250 feet NW of Visitor center.",32.00611,-109.35694,AZ,Cochise,NPS,INTERMOUNTAIN,CHIRICAHUA NM,,A,9.46 inches,8 mph,57 degrees ,96 deg. F,NO DATA,15 % ,13.5 volts,NO DATA,70 degrees,18 mph,979 w/m2,17014074
-81.29533,26.2483100000001,5277,MILES CITY RAWS,16907587,2023/07/24 19:45:23+00,FA62232E,086402,15,,26.24831,-81.29533,FL,,NPS,SOUTHEAST,BIG CYPRESS NP,,A,22.2 inches,4 mph,256 degrees ,98 deg. F,NO DATA,44 % ,13.1 volts,NO DATA,262 degrees,10 mph,710 w/m2,16907586
-122.15517,40.7768,5279,SHF08 PORTABLE,17603884,1900/01/01 00:00:00+00,AAB2E1FA,,2246,,40.7768,-122.15517,CA,Shasta,USFS,05,SHASTA TRINITY NF,Shasta Lake,A,4.34 inches,3 mph,149 degrees ,60 deg. F,60 deg. F ,81 % ,12.7 volts,14.5 (unk),127 degrees,5 mph,NO DATA,17603881
-116.64194,33.81528,5280,MT. SAN JACINTO,17535510,2023/07/24 19:53:11+00,329181D2,045625,8616,station sits on top of ridge in long valley drainage.,33.81528,-116.64194,CA,Riverside,S&PF,CALIFORNIA,CALIF. STATE PARKS,,A,0 inches,3 mph,90 degrees ,80 deg. F,92 deg. F ,38 % ,14.1 volts,7.3 (unk),123 degrees,7 mph,683 w/m2,17535510
-78.7285199999999,34.3359100000001,5281,WHITEVILLE,17195563,2023/07/24 17:18:25+00,3270265A,319701,100,Station is located in a grassy flat at the District Office.,34.33591,-78.72852,NC,Columbus,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,D8 WHITEVILLE,A,29.09 inches,1 mph,262 degrees ,87 deg. F,102 deg. F ,65 % ,13.4 volts,8 (unk),301 degrees,7 mph,604 w/m2,17195563
-92.85464,48.0173100000001,5283,ORR,17132070,2023/07/24 17:08:34+00,7070E3B4,210514,1320,Station coordinates are in NAD83,48.01731,-92.85464,MN,St. Louis,S&PF,MINNESOTA,DEPT OF NATURAL RES.,,A,10.63 inches,6 mph,89 degrees ,76 deg. F,96 deg. F ,38 % ,13.4 volts,9.9 (unk),113 degrees,12 mph,811 w/m2,17132070
-81.59468,31.90434,5284,LAWSON,19364619,2023/07/24 20:04:14+00,F8E00A18,097901,91,,31.90434,-81.59468,GA,Liberty,DOD,USA,FORT STEWART,FT STEWART FORESTRY,A,33.37 inches,2 mph,320 degrees ,93 deg. F,106 deg. F ,48 % ,13.1 volts,8 (unk),335 degrees,7 mph,671 w/m2,19364619
-110.28611,31.44111,5287,CARR,16934721,2023/07/24 17:19:14+00,3238F748,021411,5400,"Grassy clearing, also located in a west to east drainage",31.44111,-110.28611,AZ,Cochise,USFS,03,CORONADO NF,SIERRA VISTA,A,10.21 inches,4 mph,105 degrees ,89 deg. F,96 deg. F ,30 % ,13.4 volts,10.1 (unk),74 degrees,9 mph,454 w/m2,16934721
-81.75441,31.9433900000001,5289,TAYLOR'S CREEK,19365384,2023/07/24 20:04:44+00,F8E02226,097802,96,,31.94339,-81.75441,GA,Long,DOD,USA,FORT STEWART,FT STEWART FORESTRY,A,37.06 inches,1 mph,338 degrees ,92 deg. F,106 deg. F ,55 % ,13.2 volts,7.5 (unk),207 degrees,6 mph,606 w/m2,19365384
-121.60694,44.31692,5291,COLGATE,16971841,2023/07/24 20:03:54+00,32600728,352620,3231,"SYSTEM SITS IN A GENERALY FLAT AREA AND IS SURROUNDED
BY 55 TO 80' PINES. BITTER BRUSH MANSENETTA AND GRASSES

FOREST.",44.31692,-121.60694,OR,Deschutes,USFS,06,DESCHUTES/OCHOCO NF,,A,6.03 inches,8 mph,282 degrees ,80 deg. F,92 deg. F ,23 % ,13.2 volts,6.6 (unk),272 degrees,17 mph,831 w/m2,16971840
-94.65806,31.75917,5293,LUMBERJACK,17936926,2023/07/24 19:46:54+00,32B082C6,412801,412,Site is actually located in East Texas but there is no Climate zone listed for the Eastern part of Texas.,31.75917,-94.65806,TX,Nacogdoches,S&PF,TEXAS,TEXAS FOREST SERVICE,East,A,28.46 inches,5 mph,209 degrees ,97 deg. F,111 deg. F ,29 % ,13.1 volts,6 (unk),162 degrees,13 mph,879 w/m2,17936926
-75.47333,43.80972,5295,LOWVILLE,17460000,2023/07/24 17:11:34+00,6250B6E6,300491,740,NYS DEC Lowville Office,43.80972,-75.47333,NY,Lewis,S&PF,NEW YORK,"DEC,FOREST PROT&FIRE",Lake Ontario Pl FDRA,A,12.2 inches,3 mph,167 degrees ,83 deg. F,95 deg. F ,56 % ,14.7 volts,11.7 (unk),149 degrees,8 mph,800 w/m2,17460000
-78.30801,34.0900100000001,5298,NATURE CONSERVANCY,17238837,2023/07/24 19:53:43+00,327124A0,319802,60,"Flatwoods, longleaf pine stand.",34.09001,-78.30801,NC,Brunswick,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,D8 WHITEVILLE,A,31.41 inches,4 mph,225 degrees ,89 deg. F,103 deg. F ,64 % ,13.2 volts,8.5 (unk),192 degrees,11 mph,669 w/m2,17238837
-81.8199299999999,32.07455,5299,GLISSON'S POND,19364362,1900/01/01 00:00:00+00,F8E004CA,096701,155,,32.07455,-81.81993,GA,Evans,DOD,USA,FORT STEWART,FT STEWART FORESTRY,A,22.35 inches,1 mph,275 degrees ,70 deg. F,69 deg. F ,88 % ,12.8 volts,17 (unk),255 degrees,5 mph,0 w/m2,19364362
-77.7218999999999,34.5328000000001,5302,BACK ISLAND,17342244,2023/07/24 17:18:04+00,4071A41A,319402,29,,34.5328,-77.7219,NC,Pender,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,DISTRICT 8,A,27.29 inches,3 mph,255 degrees ,91 deg. F,102 deg. F ,55 % ,13.5 volts,10.8 (unk),296 degrees,9 mph,849 w/m2,17342243
-155.333,19.8209400000001,5303,HAKALAU,17337123,2023/07/24 19:45:04+00,8374D370,150105,6549,,19.82094,-155.333,HI,Hawaii,FWS,REGION 1,HAKALAU NWR,,A,68.43 inches,5 mph,38 degrees ,73 deg. F,79 deg. F ,34 % ,13.4 volts,14.6 (unk),34 degrees,9 mph,741 w/m2,17337123
-80.86768,34.0217500000001,5305,WEIR TOWER,17377291,2023/07/24 19:51:14+00,3293E1C0,,548,,34.02175,-80.86768,SC,Richland,DOD,USA,FORT JACKSON,FT. JACKSON,A,36.02 inches,5 mph,298 degrees ,92 deg. F,NO DATA,46 % ,13.1 volts,NO DATA,319 degrees,10 mph,768 w/m2,17377290
-78.58167,34.6830600000001,5306,TURNBULL CREEK,17342492,2023/07/24 17:18:54+00,4071B76C,319302,100,,34.68306,-78.58167,NC,Bladen,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,D-8,A,28.31 inches,3 mph,234 degrees ,90 deg. F,116 deg. F ,58 % ,13.3 volts,7.2 (unk),221 degrees,8 mph,711 w/m2,17342492
-119.82333,35.3625000000001,5308,TWISSELMAN,17519377,2023/07/24 17:13:34+00,CA52169A,045019,3232,,35.3625,-119.82333,CA,Kern,S&PF,CALIFORNIA,KERN COUNTY FIRE,,A,0 inches,5 mph,299 degrees ,84 deg. F,95 deg. F ,22 % ,13.2 volts,5.6 (unk),277 degrees,10 mph,631 w/m2,17519377
-110.725,32.39806,5310,SCOUT CAMP,16934460,2023/07/24 20:02:01+00,3233A49C,021208,7554,"Station located on cleared knob south of Palisades work
center (a.k.a. Faraway).  Immediate location is flat, but
falls off sharply just to the south and west.  This location
is within the burned area of the Aspen fire and is much
more exposed to the wind.",32.39806,-110.725,AZ,Pima,USFS,03,CORONADO NF,SANTA CATALINA,A,10.06 inches,5 mph,214 degrees ,86 deg. F,98 deg. F ,26 % ,13.2 volts,5.9 (unk),171 degrees,16 mph,781 w/m2,16934460
-109.34861,31.76111,5311,RUCKER,17156918,2023/07/24 19:57:03+00,3242F3B6,021414,5700,"AZ Fire weather zone 48
Sets on a old helicopter landing site above the Rucker
work center",31.76111,-109.34861,AZ,Cochise,USFS,03,CORONADO NF,DOUGLAS,A,8.03 inches,5 mph,153 degrees ,92 deg. F,NO DATA,20 % ,13.3 volts,NO DATA,74 degrees,14 mph,887 w/m2,17156918
-110.88,31.67528,5313,HOPKINS,17271353,2023/07/24 17:19:24+00,327FB5AA,021302,7120,"Station sits on a main north/south ridge (Tia Juana Ridge)
below the Smithsonian Astophsical Observatory's water tank
site.",31.67528,-110.88,AZ,Santa Cruz,USFS,03,CORONADO NF,NOGALES RD,A,19.68 inches,10 mph,111 degrees ,87 deg. F,99 deg. F ,26 % ,13.8 volts,8.3 (unk),117 degrees,20 mph,786 w/m2,17271353
-114.71806,48.1438900000001,5314,BOORMAN,17269031,2023/07/24 17:15:04+00,3236C6BA,240226,3963,Station is located north of Little Bitterroot LakeWest of Kalispell MontanaIt is a Montana DNRC Wx Station at Boorman IA Station,48.14389,-114.71806,MT,Flathead,S&PF,MONTANA,DEPT OF NR & CONSERV,Boorman IA Station,A,7.25 inches,3 mph,137 degrees ,86 deg. F,NO DATA,21 % ,13.8 volts,NO DATA,146 degrees,5 mph,568 w/m2,17269031
-89.90611,30.2672200000001,5316,FLATPOINT QD,17521705,2023/07/24 19:54:41+00,32D704D4,165003,3,set at the end of the Main Pipeline on Big Branch Marsh NWR between Mossler FIre Unit Q and K.,30.26722,-89.90611,LA,St. Tammany,FWS,REGION 4,BIG BRANCH NWR,,A,17.45 inches,5 mph,194 degrees ,90 deg. F,NO DATA,47 % ,14 volts,NO DATA,173 degrees,11 mph,890 w/m2,17521705
-114.55944,48.5394400000001,5318,STILLWATER,17348392,2023/07/24 20:00:24+00,2200029E,240221,3116,,48.53944,-114.55944,MT,Flathead,S&PF,MONTANA,DEPT OF NR & CONSERV,STILLWATER,A,7.09 inches,4 mph,220 degrees ,95 deg. F,NO DATA,15 % ,13.5 volts,NO DATA,206 degrees,14 mph,864 w/m2,17348392
-84.61371,37.0527000000001,5319,SOMERSET,17077795,2023/07/24 20:01:34+00,3284B416,157002,921,"Located adjacent to the Somerset Airport in Somerset, KY.",37.0527,-84.61371,KY,Pulaski,USFS,08,DANIEL BOONE NF,SOMERSET RD,A,29.42 inches,7 mph,128 degrees ,87 deg. F,104 deg. F ,49 % ,13.1 volts,5.8 (unk),218 degrees,15 mph,735 w/m2,17077795
-83.57972,37.1380600000001,5320,PEABODY,17078048,2023/07/24 20:01:44+00,3284C286,157201,1465,"The station is appx 15 miles south from the old Cherry
Tree Knob site on the Redbird RD of Daniel Boone NF.
Co-located with the Peabody Repeater.",37.13806,-83.57972,KY,Clay,USFS,08,DANIEL BOONE NF,REDBIRD RD,A,29.8 inches,1 mph,237 degrees ,87 deg. F,93 deg. F ,52 % ,13.4 volts,9.4 (unk),260 degrees,5 mph,734 w/m2,17078048
-77.9976599999999,34.00377,5321,SUNNY POINT,17239075,2023/07/24 17:18:33+00,3271024C,319803,30,,34.00377,-77.99766,NC,Brunswick,S&PF,NORTH CAROLINA,DIV. OF FOREST RES.,D-8,A,24.37 inches,6 mph,236 degrees ,87 deg. F,102 deg. F ,62 % ,13.4 volts,9.1 (unk),239 degrees,19 mph,805 w/m2,17239075
-112.17222,37.64167,5323,BRYCE CANYON,17339964,2023/07/24 18:23:43+00,FA63C226,422609,7855,"The station is located in an open field surrounded by a
ponderosa pine stand.  It is located approximately 800ft

East of the HQ building.",37.64167,-112.17222,UT,Garfield,NPS,INTERMOUNTAIN,BRYCE CANYON NP,,A,9.3 inches,7 mph,216 degrees ,83 deg. F,NO DATA,26 % ,13.3 volts,NO DATA,186 degrees,17 mph,785 w/m2,17339962
-92.89333,30.00167,5324,LACASSINE,17410855,2023/07/24 19:59:03+00,8378A47C,165103,5,"Lacassine RAWS is located near moist soil fields adjacent to a 16,000 acre fresh water impoundment marsh. Trees are abundant in the general area, however no trees are close to the site.",30.00167,-92.89333,LA,Cameron,FWS,REGION 4,SABINE NWR,LACASSINE NWR,A,29 inches,5 mph,63 degrees ,94 deg. F,NO DATA,40 % ,13.6 volts,NO DATA,54 degrees,12 mph,902 w/m2,17410855
-101.12824,42.6894,5326,MCKELVIE,19190288,2023/07/24 19:49:04+00,32D0EBC0,250403,3060,Ridgetop towards the bottom of a valley.  Due East from Mckelvie Guard Station and windmill 176,42.6894,-101.12824,NE,Cherry,USFS,02,NEBRASKA NF,Mckelvie NF,A,10.94 inches,9 mph,26 degrees ,88 deg. F,96 deg. F ,46 % ,13.2 volts,8.2 (unk),26 degrees,12 mph,159 w/m2,19190288
-112.27111,37.5222200000001,5329,AGUA CANYON,16911422,2023/07/24 17:07:14+00,FA44220E,422903,8890,"The station is located on a ridge top surrounded by fir and
ponderosa pine trees.  There is a snowtel site near the site",37.52222,-112.27111,UT,Garfield,NPS,INTERMOUNTAIN,BRYCE CANYON NP,,A,11.37 inches,5 mph,228 degrees ,78 deg. F,NO DATA,30 % ,13.3 volts,NO DATA,253 degrees,12 mph,619 w/m2,16911420
-118.48564,35.6038100000001,5330,KRN01 QD,17508635,2023/07/24 19:53:43+00,CA505064,049936,2495,KCFD Camp 8,35.60381,-118.48564,CA,Kern,S&PF,CALIFORNIA,KERN COUNTY FIRE,,A,0 inches,10 mph,229 degrees ,99 deg. F,113 deg. F ,18 % ,13 volts,3.4 (unk),243 degrees,22 mph,NO DATA,17508635
-115.31944,48.3630600000001,5331,FISHER RIVER,17435169,2023/07/24 20:03:03+00,22002472,240118,2160,,48.36306,-115.31944,MT,Lincoln,S&PF,MONTANA,DEPT OF NR & CONSERV,Libby Unit,A,7.33 inches,2 mph,287 degrees ,98 deg. F,114 deg. F ,15 % ,13.3 volts,4.9 (unk),287 degrees,7 mph,835 w/m2,17435169
-83.3147499999999,37.5919400000001,5332,JACKSON CO AP,17126433,2023/07/24 19:56:24+00,4030305E,156001,1388,,37.59194,-83.31475,KY,,S&PF,KENTUCKY,DIVISION OF FORESTRY,,A,20.92 inches,5 mph,251 degrees ,84 deg. F,92 deg. F ,55 % ,13.7 volts,8.8 (unk),261 degrees,8 mph,517 w/m2,17126432
-100.31056,41.8972200000001,5333,BESSEY,16926005,2023/07/24 18:23:54+00,32674616,252402,2873,"Site is adjacent to lookout tower. open site with good airm
mix. fuel in the area are pondo pine, cedar, and decig trees",41.89722,-100.31056,NE,Thomas,USFS,02,NEBRASKA NF,BESSEY R.D.,A,14.73 inches,4 mph,88 degrees ,92 deg. F,108 deg. F ,40 % ,13.2 volts,6.9 (unk),99 degrees,8 mph,862 w/m2,16926005
-118.96306,34.82361,5335,KRN03 QD,17518361,2023/07/24 13:18:24+00,CA51C7FC,049938,4981,,34.82361,-118.96306,CA,Kern,S&PF,CALIFORNIA,KERN COUNTY FIRE,FIRE,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17518360
-81.38222,31.9775100000001,5336,RICHMOND HILL,19365129,2023/07/24 20:04:34+00,F8E0196E,097903,20,,31.97751,-81.38222,GA,Bryan,DOD,USA,FORT STEWART,FT STEWART FORESTRY,A,31.84 inches,2 mph,331 degrees ,95 deg. F,111 deg. F ,47 % ,13.1 volts,7.3 (unk),321 degrees,8 mph,643 w/m2,19365129
-121.731,40.6418100000001,5337,ARB1 PORTABLE,17439301,1900/01/01 00:00:00+00,916036E6,,5820,Station deployed on 10/02/2020 for upcoming forest/fire research in Latour State Forest.,40.64181,-121.731,CA,Lake,OTHR,CALIFORNIA,AIR RESOURCE BOARD,OER,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17439299
-81.62631,32.1019200000001,5338,PEMBROKE,19364873,2023/07/24 20:04:23+00,F8E017BC,097902,71,,32.10192,-81.62631,GA,Bryan,DOD,USA,FORT STEWART,FT STEWARD FORESTRY,A,34.6 inches,1 mph,323 degrees ,90 deg. F,96 deg. F ,64 % ,13.2 volts,8.8 (unk),13 degrees,4 mph,278 w/m2,19364873
-123.44407,41.6435300000001,5339,DUTCH-INDY,17587750,2023/07/24 19:56:33+00,32A0034C,040246,2296,Site is located at the head of Dutch Creek along the divide with Independence Creek.  The site is at a lower mid elevation in the Klamath River drainage between Somes Bar and Happy Camp.,41.64353,-123.44407,CA,Siskiyou,USFS,05,KLAMATH NF,Happy Camp RD,A,0 inches,4 mph,181 degrees ,83 deg. F,103 deg. F ,30 % ,13.2 volts,6.4 (unk),181 degrees,9 mph,941 w/m2,17587750
-77.1,42.1000000000001,5340,GANG MILLS,17391139,2023/07/24 17:08:14+00,625030F2,301011,1100,,42.1,-77.1,NY,Steuben,S&PF,NEW YORK,"DEC,FOREST PROT&FIRE",Southern Tier FDRA,A,17.92 inches,4 mph,219 degrees ,81 deg. F,87 deg. F ,52 % ,13.6 volts,10.8 (unk),178 degrees,13 mph,619 w/m2,17391139
-114.7365,48.4130000000001,5342,SWANEY,17797661,2023/07/24 18:38:44+00,AA1175C0,240227,4980,"This is within the 2007 Brush Creek Fire. Site is open brush with 6"" to 1' lodgepole regeneration starting to grow in the area. While the general area is upper third ridgeline on a southeast aspect the actual RAWS site is flat.",48.413,-114.7365,MT,Flathead,USFS,01,FLATHEAD NF,Tally Lake RD,A,11.15 inches,3 mph,56 degrees ,83 deg. F,96 deg. F ,22 % ,13.2 volts,25 (unk),135 degrees,9 mph,696 w/m2,17797661
-82.1425,33.92278,5345,LONG CANE,17066274,2023/07/24 19:54:24+00,328750EA,382301,383,,33.92278,-82.1425,SC,Edgefield,USFS,08,FRANCIS MARION&SUMTR,LONG CANE RD,A,36.26 inches,1 mph,278 degrees ,92 deg. F,119 deg. F ,46 % ,13.5 volts,7.3 (unk),112 degrees,5 mph,855 w/m2,17066274
-122.87469,40.28608,5346,PATTYMOCUS,16965684,2023/07/24 18:35:33+00,324093A4,040812,3772,"FIRE WX FORECAST ZONE: 594
RIDGETOP, LUNAR TOWER, 20'WS, VOICE SYNTH",40.28608,-122.87469,CA,Tehama,USFS,05,SHASTA TRINITY NF,Yolla Bolla,A,29 inches,6 mph,89 degrees ,80 deg. F,107 deg. F ,29 % ,13.4 volts,5.4 (unk),56 degrees,13 mph,837 w/m2,16965684
-91.25944,37.5013900000001,5349,SINKIN,17069102,2023/07/24 17:10:04+00,3271E1BE,236403,1333,2 ACRE CLEARCUT. Sinking Experimental Forest,37.50139,-91.25944,MO,Dent,USFS,09,MARK TWAIN NF,SALEM RD,A,24.68 inches,4 mph,259 degrees ,73 deg. F,72 deg. F ,91 % ,13.2 volts,12.9 (unk),348 degrees,14 mph,67 w/m2,17069102
-90.78022,36.64617,5351,DONIPHAN,17068848,2023/07/24 19:53:24+00,3271F2C8,239102,635,Field site located by the district office.,36.64617,-90.78022,MO,Ripley,USFS,09,MARK TWAIN NF,DONIPHAN/11 POINT RD,A,29.65 inches,6 mph,234 degrees ,78 deg. F,79 deg. F ,69 % ,12.9 volts,9.7 (unk),319 degrees,18 mph,157 w/m2,17068848
-90.93389,37.72222,5355,COUNCIL BLUFF,17628698,2023/07/24 19:54:14+00,328BB284,236501,1322,Located in a open field in the Council Bluff Recreatin Area.,37.72222,-90.93389,MO,Iron,USFS,09,MARK TWAIN NF,Potosi RD,A,25.72 inches,2 mph,229 degrees ,86 deg. F,92 deg. F ,57 % ,13.7 volts,11 (unk),269 degrees,7 mph,609 w/m2,17628698
-92.1165,37.5216100000001,5357,ROBY,18115099,2023/07/24 18:39:24+00,AAC3D336,237301,1167,Open Fields near Roby Lake and Rec. Site,37.52161,-92.1165,MO,Texas,USFS,09,MARK TWAIN NF,Houston/Rolla RD,A,28.71 inches,5 mph,229 degrees ,77 deg. F,80 deg. F ,75 % ,13.3 volts,20.6 (unk),205 degrees,12 mph,381 w/m2,18115099
-93.7436,36.6489,5358,CASSVILLE,19057167,2023/07/24 19:47:03+00,3290E6CE,238201,1487,,36.6489,-93.7436,MO,Barry,USFS,09,MARK TWAIN NF,,A,28.2 inches,2 mph,162 degrees ,88 deg. F,95 deg. F ,48 % ,13.3 volts,9.4 (unk),165 degrees,6 mph,866 w/m2,19057167
-119.32417,46.8813900000001,5361,OTHELLO,17343779,2023/07/24 18:29:54+00,83743082,453102,855,,46.88139,-119.32417,WA,Grant,FWS,REGION 1,COLUMBIA NWR,,A,5.17 inches,10 mph,225 degrees ,87 deg. F,95 deg. F ,22 % ,13.2 volts,6.4 (unk),251 degrees,20 mph,795 w/m2,17343779
-92.8687199999999,36.64939,5362,AVA,17068594,2023/07/24 19:53:33+00,32720542,238502,1100,Open Field (Tidwell),36.64939,-92.86872,MO,Douglas,USFS,09,MARK TWAIN NF,AVA/CASS/WILLOW RD,A,29.95 inches,6 mph,200 degrees ,87 deg. F,101 deg. F ,47 % ,13.2 volts,7.8 (unk),174 degrees,11 mph,685 w/m2,17068594
-159.3375,22.1833300000001,5363,MOLOAA DAIRY,18719246,2023/07/24 19:45:54+00,AAB6D15A,,338,,22.18333,-159.3375,HI,Kauai,S&PF,HAWAII,DEPT OF LAND AND NR,,A,48.52 inches,1 mph,104 degrees ,81 deg. F,87 deg. F ,73 % ,13.8 volts,16.7 (unk),130 degrees,8 mph,NO DATA,18719245
-119.56667,45.9166700000001,5364,UMATILLA,17344035,2023/07/24 18:29:44+00,83744612,351316,270,,45.91667,-119.56667,OR,Morrow,FWS,REGION 1,UMATILLA NWR,,A,4.07 inches,11 mph,215 degrees ,84 deg. F,95 deg. F ,28 % ,13.2 volts,6.1 (unk),209 degrees,16 mph,758 w/m2,17344035
-92.46167,31.5022200000001,5365,CATAHOULA,17053224,2023/07/24 18:43:03+00,323BE330,162502,230,Station is located at the Catahoula Work Center. The stationis set on a Handat lunar lander with 20' letdown. The rubberOwl mounted next to the rain guage appears to be keeping thebirds away. Area is open and well away fron wind obstruction,31.50222,-92.46167,LA,Grant,USFS,08,KISATCHIE NF,CATAHOULA RD,A,26.38 inches,6 mph,73 degrees ,94 deg. F,109 deg. F ,31 % ,13.4 volts,6.8 (unk),68 degrees,14 mph,978 w/m2,17053224
